4671.530841	3817.48748	854.0433615	32.59180181
4683.97733	3847.734532	836.2427981	32.83128758
4692.940001	3867.2308	825.7092005	32.88004871
4706.83456	3879.558579	827.2759818	32.68635111
4708.941967	3907.213616	801.728351	32.58112312
4694.458189	3929.443963	765.0142256	32.2396091
4729.329269	3945.758094	783.5711757	32.23571791
4749.314607	3952.880183	796.4344243	32.20964605
4812.679236	4001.922021	810.7572152	32.12520593
4889.474204	4048.938451	840.5357537	32.33677681
4900.683816	4090.592414	810.0914027	32.44151969
4918.487072	4103.546303	814.9407693	32.4845231
4986.724071	4122.663586	864.0604842	32.62728391
4996.226302	4142.287085	853.9392173	32.81996099
5021.054354	4150.981297	870.0730579	32.80908239
4995.852221	4176.110272	819.7419489	32.57488223
4984.599854	4194.881846	789.7180079	32.27398996
4978.704844	4190.307589	788.3972555	31.71182266
5005.976851	4208.759731	797.21712	31.35659932
4963.65626	4217.395716	746.2605444	30.9157318
5058.179329	4219.532404	838.6469253	30.86566519
5088.094522	4228.465386	859.629136	30.78113581
5095.373478	4229.102983	866.2704944	30.61071803
5093.839004	4259.065082	834.773922	30.77664263
5146.038841	4262.589676	883.4491649	30.81212869
5245.917635	4313.054508	932.8631266	30.86079884
5287.625186	4346.952213	940.6729736	30.89718266
5345.787238	4405.192154	940.5950837	31.03705134
5424.272578	4428.527313	995.7452649	31.37524019
5457.158659	4420.349722	1036.808936	31.54466438
5414.207413	4423.26109	990.9463232	31.58259358
5431.984052	4407.85917	1024.124882	31.54480335
5316.531431	4363.777537	952.753894	31.25987375
5308.640736	4364.187372	944.4533644	31.18853611
5248.322773	4361.455727	886.8670465	30.90889729
5234.787331	4344.277493	890.5098372	30.27634115
5085.170176	4354.057527	731.1126487	29.17861026
5100.922968	4399.513261	701.4097072	28.77140964
5160.492861	4404.014115	756.4787455	28.88284445
5192.689607	4418.426552	774.2630547	29.20522838
5308.582979	4458.744745	849.8382337	29.56352153
5362.665484	4479.711179	882.9543043	29.43502498
5385.343879	4505.490286	879.8535924	29.40950626
5424.923404	4544.15165	880.7717542	29.42806367
5477.588656	4556.624474	920.9641824	29.60275988
5539.208567	4551.811885	987.3966825	30.04337915
5609.982096	4573.766372	1036.215724	30.22897886
5618.609887	4615.108026	1003.50186	30.35362536
5666.430079	4648.480547	1017.949532	30.37038421
5771.937766	4687.83912	1084.098646	31.1416754
5810.200328	4698.396633	1111.803696	31.25270005
5843.822758	4712.562123	1131.260635	31.47748844
5856.919201	4729.965263	1126.953937	31.55654493
5851.384608	4731.911161	1119.473447	31.54201338
5830.757107	4738.740377	1092.01673	31.64211675
5815.135122	4748.873731	1066.261391	31.55361763
5784.207176	4731.03204	1053.175137	31.3430685
5627.64284	4672.631686	955.0111545	30.6823687
5564.7524	4685.974085	878.778315	30.40516399
5689.364581	4724.099868	965.2647134	30.65820787
5763.317249	4704.797048	1058.520201	30.72665342
5725.325835	4719.967461	1005.358374	30.62938794
5767.976928	4703.781587	1064.195341	30.52054086
5715.448249	4696.181115	1019.267135	30.31456188
5607.143899	4697.084659	910.0592407	29.7312283
5607.411373	4701.211564	906.1998091	29.7479109
5617.327284	4724.159337	893.1679469	29.44930496
5591.852199	4779.877488	811.9747109	29.08358929
5654.470044	4816.156535	838.3135088	29.1772904
5782.995961	4865.674304	917.3216567	29.41413397
5898.534761	4923.095017	975.4397439	29.91291178
6037.195544	4963.410936	1073.784608	30.38122429
6144.71353	4962.457202	1182.256328	30.8318094
6231.779461	5012.814757	1218.964704	31.16458012
6290.807073	5046.333031	1244.474042	31.21741102
6306.511223	5085.444969	1221.066254	31.3298221
6323.992017	5146.884725	1177.107293	31.49100257
6374.895247	5180.006637	1194.88861	31.61997537
6408.649019	5229.913106	1178.735913	31.63864627
6481.512558	5259.970912	1221.541646	31.68316832
6477.709133	5264.93015	1212.778984	31.49106696
6468.431512	5285.792793	1182.638719	31.34089748
6445.30169	5303.239946	1142.061744	31.41430801
6482.426898	5341.886238	1140.54066	31.5587297
6555.407063	5383.963878	1171.443185	31.84345559
6588.234326	5418.467293	1169.767034	31.91769403
6605.927222	5438.390245	1167.536977	32.05292944
6722.864422	5467.347841	1255.516581	32.33848487
6696.559715	5514.981885	1181.577831	32.28122858
6754.933996	5547.353337	1207.580659	32.66533501
6809.434361	5597.388607	1212.045754	32.67489133
6862.527956	5636.931837	1225.596119	32.96347116
6919.695762	5650.73474	1268.961022	33.19256211
6909.995484	5658.409668	1251.585817	33.25377371
6920.201841	5686.309208	1233.892634	33.23627355
6951.051795	5732.564175	1218.48762	33.19937283
6921.894986	5701.172424	1220.722562	32.9913541
6960.556845	5742.062105	1218.49474	32.73686552
6953.136563	5765.957672	1187.178891	32.44391822
6837.277951	5727.953192	1109.324759	32.19651046
6769.981542	5708.655206	1061.326336	31.77274233
6805.035771	5750.667919	1054.367852	31.52474582
6832.821845	5754.637437	1078.184408	31.42249641
6862.248495	5746.43467	1115.813825	31.30075145
6898.824191	5810.276474	1088.547717	31.0701057
6988.807095	5831.175853	1157.631242	31.13010387
7033.413544	5866.299151	1167.114393	31.11613579
7108.590689	5907.843178	1200.747511	31.23416838
7133.742692	5908.88937	1224.853322	31.42883658
7160.053087	5928.301731	1231.751355	31.72872149
7206.027237	5977.335003	1228.692234	31.8038608
7288.021121	5999.544627	1288.476495	31.98870265
7379.958459	6039.586023	1340.372436	32.02808837
7482.1886	6066.443271	1415.745329	32.51121647
7478.449042	6091.161694	1387.287348	32.73408887
7559.768019	6112.166337	1447.601682	32.88254065
7590.150339	6130.501181	1459.649158	33.04121809
7584.22997	6166.350405	1417.879565	33.00563215
7588.676585	6187.599124	1401.077461	33.23011857
7638.107956	6201.805293	1436.302663	33.19410418
7693.954938	6241.046114	1452.908823	33.06050072
7799.061474	6274.83121	1524.230264	33.28319199
7891.95628	6296.071092	1595.885188	33.43284772
7903.071947	6318.035703	1585.036244	33.71540147
7948.562671	6338.334528	1610.228143	33.93232321
8076.887021	6362.804306	1714.082714	34.04482075
8169.67406	6425.410748	1744.263312	34.1395706
8226.675566	6459.092984	1767.582582	34.24499551
8376.501924	6521.068557	1855.433367	34.37166443
8402.367008	6580.830456	1821.536553	34.43542991
8485.896624	6627.612413	1858.284211	34.4326984
8549.721007	6652.130207	1897.5908	34.79037874
8649.66452	6706.68879	1942.97573	34.71379022
8702.879809	6763.303673	1939.576135	34.85880832
8785.389842	6803.703062	1981.686779	34.99047289
8920.511505	6871.903225	2048.60828	34.99565912
8829.170806	6844.874888	1984.295918	34.65304385
9009.612391	6900.593346	2109.019046	34.55366997
8988.865745	6940.454304	2048.411441	34.44660212
9011.269652	6981.443734	2029.825918	34.21663035
8933.881284	6981.574469	1952.306815	34.08325853
8889.523366	6981.354155	1908.169211	33.59049062
8837.833442	6987.522075	1850.311367	33.15363881
8748.025734	7018.776951	1729.248783	32.59797224
8851.833206	7059.157714	1792.675492	32.28547939
8878.325945	7088.398477	1789.927467	32.23873994
8894.913385	7092.312641	1802.600744	32.0911639
8920.719978	7126.156453	1794.563525	31.98680956
8907.238389	7129.133185	1778.105204	31.65118214
8927.405459	7139.067743	1788.337717	31.45007708
9053.703469	7178.69217	1875.011299	31.37598756
9145.690622	7215.736875	1929.953747	31.39988921
9276.493174	7290.883638	1985.609535	31.54469056
9372.208281	7303.923109	2068.285172	31.46029081
9421.073126	7346.635515	2074.437611	31.60834654
9531.004675	7398.234549	2132.770126	31.606837
